# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2020-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-03
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-01-13T15:00:00.0/2020-01-13T16:00:00.0;71.2629;37.2418;22.0304;15.2114;275.5007;37.2418;22.0304;15.2114;275.5007;0.7333
2020-01-13T16:00:00.0/2020-01-13T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-13T17:00:00.0/2020-01-13T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-13T18:00:00.0/2020-01-13T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-13T19:00:00.0/2020-01-13T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-13T20:00:00.0/2020-01-13T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-13T21:00:00.0/2020-01-13T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-13T22:00:00.0/2020-01-13T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-13T23:00:00.0/2020-01-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T00:00:00.0/2020-01-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T01:00:00.0/2020-01-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T02:00:00.0/2020-01-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T03:00:00.0/2020-01-14T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T04:00:00.0/2020-01-14T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T05:00:00.0/2020-01-14T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T06:00:00.0/2020-01-14T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T07:00:00.0/2020-01-14T08:00:00.0;76.9339;38.1282;20.3996;17.7286;241.7157;30.6427;1.0710;29.5717;11.8877;0.6667
2020-01-14T08:00:00.0/2020-01-14T09:00:00.0;260.0596;170.8077;123.0027;47.8050;653.2621;164.6865;107.3939;57.2926;544.3575;1.0000
2020-01-14T09:00:00.0/2020-01-14T10:00:00.0;401.9226;292.3139;231.3279;60.9860;807.5804;292.3139;231.3279;60.9860;807.5804;1.0000
2020-01-14T10:00:00.0/2020-01-14T11:00:00.0;490.9619;371.2740;304.6946;66.5793;872.9050;371.2740;304.6946;66.5793;872.9050;1.0000
2020-01-14T11:00:00.0/2020-01-14T12:00:00.0;521.1137;398.2919;331.0242;67.2677;893.8779;398.2919;331.0242;67.2677;893.8779;1.0000
2020-01-14T12:00:00.0/2020-01-14T13:00:00.0;490.3267;370.4108;306.1864;64.2244;878.3478;370.4108;306.1864;64.2244;878.3478;1.0000
2020-01-14T13:00:00.0/2020-01-14T14:00:00.0;400.7014;290.8098;233.6958;57.1140;818.5107;290.8098;233.6958;57.1140;818.5107;1.0000
2020-01-14T14:00:00.0/2020-01-14T15:00:00.0;258.3476;169.8159;126.1495;43.6664;675.4980;138.1549;100.0624;38.0925;515.3558;1.0000
2020-01-14T15:00:00.0/2020-01-14T16:00:00.0;75.1940;37.6876;21.6405;16.0471;261.3410;37.6876;21.6405;16.0471;261.3410;0.7333
2020-01-14T16:00:00.0/2020-01-14T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T17:00:00.0/2020-01-14T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T18:00:00.0/2020-01-14T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T19:00:00.0/2020-01-14T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T20:00:00.0/2020-01-14T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T21:00:00.0/2020-01-14T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T22:00:00.0/2020-01-14T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-14T23:00:00.0/2020-01-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T00:00:00.0/2020-01-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T01:00:00.0/2020-01-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T02:00:00.0/2020-01-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T03:00:00.0/2020-01-15T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T04:00:00.0/2020-01-15T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T05:00:00.0/2020-01-15T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T06:00:00.0/2020-01-15T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T07:00:00.0/2020-01-15T08:00:00.0;78.9492;41.8613;27.2916;14.5696;330.8734;41.8613;27.2916;14.5696;330.8734;0.6583
2020-01-15T08:00:00.0/2020-01-15T09:00:00.0;262.7636;177.4212;140.4040;37.0172;741.5065;177.4212;140.4040;37.0172;741.5065;1.0000
2020-01-15T09:00:00.0/2020-01-15T10:00:00.0;405.0842;298.3526;250.8958;47.4568;869.5884;298.3526;250.8958;47.4568;869.5884;1.0000
2020-01-15T10:00:00.0/2020-01-15T11:00:00.0;494.5699;377.2094;324.2560;52.9533;922.1876;377.2094;324.2560;52.9533;922.1876;1.0000
2020-01-15T11:00:00.0/2020-01-15T12:00:00.0;525.1270;404.8066;349.8115;54.9951;937.2969;404.8066;349.8115;54.9951;937.2969;1.0000
2020-01-15T12:00:00.0/2020-01-15T13:00:00.0;494.6764;378.0450;323.9836;54.0613;921.1832;378.0450;323.9836;54.0613;921.1832;1.0000
2020-01-15T13:00:00.0/2020-01-15T14:00:00.0;405.2961;299.5036;249.8886;49.6150;865.5244;299.5036;249.8886;49.6150;865.5244;1.0000
2020-01-15T14:00:00.0/2020-01-15T15:00:00.0;263.0794;178.3139;138.8850;39.4289;732.1058;178.3139;138.8850;39.4289;732.1058;1.0000
2020-01-15T15:00:00.0/2020-01-15T16:00:00.0;79.3068;42.1466;26.5299;15.6167;318.9866;42.1466;26.5299;15.6167;318.9866;0.7167
2020-01-15T16:00:00.0/2020-01-15T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T17:00:00.0/2020-01-15T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T18:00:00.0/2020-01-15T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T19:00:00.0/2020-01-15T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T20:00:00.0/2020-01-15T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T21:00:00.0/2020-01-15T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T22:00:00.0/2020-01-15T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-15T23:00:00.0/2020-01-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T00:00:00.0/2020-01-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T01:00:00.0/2020-01-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T02:00:00.0/2020-01-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T03:00:00.0/2020-01-16T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T04:00:00.0/2020-01-16T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T05:00:00.0/2020-01-16T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T06:00:00.0/2020-01-16T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T07:00:00.0/2020-01-16T08:00:00.0;81.1195;44.0208;28.6422;15.3786;340.1377;43.2239;27.9749;15.2490;334.7638;0.6500
2020-01-16T08:00:00.0/2020-01-16T09:00:00.0;265.6287;182.8795;144.8887;37.9908;757.0400;115.3849;85.0357;30.3493;401.4770;1.0000
2020-01-16T09:00:00.0/2020-01-16T10:00:00.0;408.4022;305.7501;257.7994;47.9506;886.1959;305.7501;257.7994;47.9506;886.1959;1.0000
2020-01-16T10:00:00.0/2020-01-16T11:00:00.0;498.3271;385.6489;332.7840;52.8649;939.2028;275.2784;183.4352;91.8432;530.9104;1.0000
2020-01-16T11:00:00.0/2020-01-16T12:00:00.0;529.2798;413.5949;359.3094;54.2855;955.0866;398.8114;335.1245;63.6869;890.3614;1.0000
2020-01-16T12:00:00.0/2020-01-16T13:00:00.0;499.1548;386.7312;333.8761;52.8550;940.7268;386.7312;333.8761;52.8550;940.7268;1.0000
2020-01-16T13:00:00.0/2020-01-16T14:00:00.0;410.0078;307.6569;259.4887;48.1682;888.5372;307.6569;259.4887;48.1682;888.5372;1.0000
2020-01-16T14:00:00.0/2020-01-16T15:00:00.0;267.9167;185.2370;147.0499;38.1871;762.2253;185.2370;147.0499;38.1871;762.2253;1.0000
2020-01-16T15:00:00.0/2020-01-16T16:00:00.0;83.6342;45.7648;30.0849;15.6799;353.6766;45.7648;30.0849;15.6799;353.6766;0.7000
2020-01-16T16:00:00.0/2020-01-16T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T17:00:00.0/2020-01-16T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T18:00:00.0/2020-01-16T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T19:00:00.0/2020-01-16T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T20:00:00.0/2020-01-16T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T21:00:00.0/2020-01-16T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T22:00:00.0/2020-01-16T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-16T23:00:00.0/2020-01-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T00:00:00.0/2020-01-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T01:00:00.0/2020-01-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T02:00:00.0/2020-01-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T03:00:00.0/2020-01-17T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T04:00:00.0/2020-01-17T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T05:00:00.0/2020-01-17T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T06:00:00.0/2020-01-17T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T07:00:00.0/2020-01-17T08:00:00.0;83.4321;45.6254;29.6120;16.0134;347.9481;45.6254;29.6120;16.0134;347.9481;0.6500
2020-01-17T08:00:00.0/2020-01-17T09:00:00.0;268.6562;185.6460;145.7869;39.8592;753.4623;185.6460;145.7869;39.8592;753.4623;1.0000
2020-01-17T09:00:00.0/2020-01-17T10:00:00.0;411.8772;308.7549;257.3467;51.4082;877.1666;308.7549;257.3467;51.4082;877.1666;1.0000
2020-01-17T10:00:00.0/2020-01-17T11:00:00.0;502.2335;388.3946;330.5796;57.8150;925.6567;388.3946;330.5796;57.8150;925.6567;1.0000
2020-01-17T11:00:00.0/2020-01-17T12:00:00.0;533.5723;415.8037;355.2563;60.5474;936.6038;415.8037;355.2563;60.5474;936.6038;1.0000
2020-01-17T12:00:00.0/2020-01-17T13:00:00.0;503.7615;387.4712;326.5245;60.9467;911.3158;387.4712;326.5245;60.9467;911.3158;1.0000
2020-01-17T13:00:00.0/2020-01-17T14:00:00.0;414.8361;306.2722;248.1955;58.0767;839.2380;306.2722;248.1955;58.0767;839.2380;1.0000
2020-01-17T14:00:00.0/2020-01-17T15:00:00.0;272.8591;182.5391;134.8619;47.6772;683.7277;162.9015;118.4365;44.4650;572.0834;1.0000
2020-01-17T15:00:00.0/2020-01-17T16:00:00.0;88.1387;44.9979;25.2073;19.7906;280.6901;15.2022;0.0000;15.2022;0.0000;0.6917
2020-01-17T16:00:00.0/2020-01-17T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T17:00:00.0/2020-01-17T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T18:00:00.0/2020-01-17T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T19:00:00.0/2020-01-17T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T20:00:00.0/2020-01-17T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T21:00:00.0/2020-01-17T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T22:00:00.0/2020-01-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-17T23:00:00.0/2020-01-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T00:00:00.0/2020-01-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T01:00:00.0/2020-01-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T02:00:00.0/2020-01-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T03:00:00.0/2020-01-18T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T04:00:00.0/2020-01-18T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T05:00:00.0/2020-01-18T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T06:00:00.0/2020-01-18T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T07:00:00.0/2020-01-18T08:00:00.0;85.9533;44.6857;26.1132;18.5725;294.5387;20.1935;0.0087;20.1848;0.1185;0.7667
2020-01-18T08:00:00.0/2020-01-18T09:00:00.0;271.8434;183.6472;138.7681;44.8790;706.9147;37.7054;0.0000;37.7054;0.0000;1.0000
2020-01-18T09:00:00.0/2020-01-18T10:00:00.0;415.5063;307.6928;252.0058;55.6870;850.9046;68.2976;0.0017;68.2960;0.0051;1.0000
2020-01-18T10:00:00.0/2020-01-18T11:00:00.0;506.2859;389.1080;329.0663;60.0416;913.7943;101.7206;0.0020;101.7186;0.0058;1.0000
2020-01-18T11:00:00.0/2020-01-18T12:00:00.0;538.0003;418.5153;358.2007;60.3147;936.4701;104.8286;0.0019;104.8266;0.0051;1.0000
2020-01-18T12:00:00.0/2020-01-18T13:00:00.0;508.4925;393.1495;335.6325;57.5170;928.1425;132.2242;0.0150;132.2092;0.0411;1.0000
2020-01-18T13:00:00.0/2020-01-18T14:00:00.0;419.7767;315.4408;263.9735;51.4673;882.8620;164.1388;6.3198;157.8190;22.2857;1.0000
2020-01-18T14:00:00.0/2020-01-18T15:00:00.0;277.9022;193.7385;153.3962;40.3423;767.5224;185.9280;139.4539;46.4741;711.1852;1.0000
2020-01-18T15:00:00.0/2020-01-18T16:00:00.0;92.8318;51.6953;34.2943;17.4010;384.1423;51.6953;34.2943;17.4010;384.1423;0.6833
2020-01-18T16:00:00.0/2020-01-18T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T17:00:00.0/2020-01-18T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T18:00:00.0/2020-01-18T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T19:00:00.0/2020-01-18T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T20:00:00.0/2020-01-18T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T21:00:00.0/2020-01-18T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T22:00:00.0/2020-01-18T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-18T23:00:00.0/2020-01-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T00:00:00.0/2020-01-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T01:00:00.0/2020-01-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T02:00:00.0/2020-01-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T03:00:00.0/2020-01-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T04:00:00.0/2020-01-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T05:00:00.0/2020-01-19T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T06:00:00.0/2020-01-19T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T07:00:00.0/2020-01-19T08:00:00.0;88.6489;49.8969;34.0008;15.8961;391.0867;8.1667;0.7494;7.4173;5.7407;0.7583
2020-01-19T08:00:00.0/2020-01-19T09:00:00.0;275.1888;194.5753;157.0959;37.4794;793.2905;186.0696;149.1379;36.9317;740.8063;1.0000
2020-01-19T09:00:00.0/2020-01-19T10:00:00.0;419.2876;320.6278;273.2556;47.3722;914.8165;232.8173;81.7648;151.0525;287.1929;1.0000
2020-01-19T10:00:00.0/2020-01-19T11:00:00.0;510.4817;402.5446;349.7498;52.7948;963.2535;221.0062;21.6563;199.3499;59.0720;1.0000
2020-01-19T11:00:00.0/2020-01-19T12:00:00.0;542.5614;431.5401;376.6378;54.9023;976.2600;115.5599;0.0042;115.5557;0.0110;1.0000
2020-01-19T12:00:00.0/2020-01-19T13:00:00.0;513.3448;404.8021;350.9955;53.8065;961.2803;114.0064;0.0061;114.0003;0.0170;1.0000
2020-01-19T13:00:00.0/2020-01-19T14:00:00.0;424.8267;324.9037;275.7870;49.1167;911.2458;121.3813;0.0633;121.3179;0.2192;1.0000
2020-01-19T14:00:00.0/2020-01-19T15:00:00.0;283.0431;200.5100;161.1549;39.3551;791.8973;85.9094;0.0114;85.8981;0.0570;1.0000
2020-01-19T15:00:00.0/2020-01-19T16:00:00.0;97.7567;55.3757;37.6129;17.7628;410.4718;24.8658;0.0002;24.8656;0.0014;0.6667
2020-01-19T16:00:00.0/2020-01-19T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T17:00:00.0/2020-01-19T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T18:00:00.0/2020-01-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T19:00:00.0/2020-01-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T20:00:00.0/2020-01-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T21:00:00.0/2020-01-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T22:00:00.0/2020-01-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-19T23:00:00.0/2020-01-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T00:00:00.0/2020-01-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T01:00:00.0/2020-01-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T02:00:00.0/2020-01-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T03:00:00.0/2020-01-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T04:00:00.0/2020-01-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T05:00:00.0/2020-01-20T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
