# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2021-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-08-24T15:00:00.0/2020-08-24T16:00:00.0;604.6320;447.5870;370.7677;76.8193;815.1741;200.7113;41.2251;159.4862;84.8908;1.0000
2020-08-24T16:00:00.0/2020-08-24T17:00:00.0;386.0831;262.5635;203.2063;59.3572;693.2022;93.7358;2.3305;91.4053;10.3791;1.0000
2020-08-24T17:00:00.0/2020-08-24T18:00:00.0;153.5747;83.3681;52.5222;30.8460;394.8188;63.9244;14.9649;48.9596;160.8556;0.9083
2020-08-24T18:00:00.0/2020-08-24T19:00:00.0;2.8886;0.8136;0.1295;0.6841;3.8855;0.8136;0.1295;0.6841;3.8855;0.9167
2020-08-24T19:00:00.0/2020-08-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-24T20:00:00.0/2020-08-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-24T21:00:00.0/2020-08-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-24T22:00:00.0/2020-08-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-24T23:00:00.0/2020-08-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T00:00:00.0/2020-08-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T01:00:00.0/2020-08-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T02:00:00.0/2020-08-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T03:00:00.0/2020-08-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T04:00:00.0/2020-08-25T05:00:00.0;17.3647;6.7580;2.8149;3.9431;56.8337;6.7580;2.8149;3.9431;56.8337;0.8083
2020-08-25T05:00:00.0/2020-08-25T06:00:00.0;207.0093;125.9949;91.3664;34.6286;553.1553;125.9949;91.3664;34.6286;553.1553;0.8417
2020-08-25T06:00:00.0/2020-08-25T07:00:00.0;437.3370;313.0697;260.0814;52.9884;787.2174;307.8434;251.0292;56.8142;758.7268;1.0000
2020-08-25T07:00:00.0/2020-08-25T08:00:00.0;650.0438;495.8270;432.4344;63.3926;885.4344;495.8270;432.4344;63.3926;885.4344;1.0000
2020-08-25T08:00:00.0/2020-08-25T09:00:00.0;830.6069;653.5013;583.5409;69.9605;936.3565;652.6227;580.8703;71.7524;932.4160;1.0000
2020-08-25T09:00:00.0/2020-08-25T10:00:00.0;966.6927;772.4785;697.9745;74.5039;962.7792;745.8979;616.7715;129.1263;846.9112;1.0000
2020-08-25T10:00:00.0/2020-08-25T11:00:00.0;1048.9984;843.2335;765.5654;77.6681;973.3246;630.0205;270.0243;359.9962;346.0445;1.0000
2020-08-25T11:00:00.0/2020-08-25T12:00:00.0;1071.8872;860.7031;781.2944;79.4087;972.1442;543.5060;162.0571;381.4489;201.5367;1.0000
2020-08-25T12:00:00.0/2020-08-25T13:00:00.0;1033.7743;825.0886;745.8574;79.2312;962.2130;698.8099;444.1582;254.6516;577.9843;1.0000
2020-08-25T13:00:00.0/2020-08-25T14:00:00.0;937.2345;739.0753;662.0791;76.9961;941.8914;526.9560;220.0367;306.9193;306.8460;1.0000
2020-08-25T14:00:00.0/2020-08-25T15:00:00.0;788.8281;607.9070;535.0971;72.8099;903.8684;399.2222;144.4840;254.7383;250.1271;1.0000
2020-08-25T15:00:00.0/2020-08-25T16:00:00.0;598.6530;442.7926;377.4402;65.3525;838.4969;328.5751;157.9291;170.6461;370.1940;1.0000
2020-08-25T16:00:00.0/2020-08-25T17:00:00.0;379.6560;258.3129;205.7360;52.5769;713.9217;244.0771;181.6628;62.4144;623.8239;1.0000
2020-08-25T17:00:00.0/2020-08-25T18:00:00.0;146.7500;79.6769;51.6186;28.0583;400.1143;75.2484;43.1316;32.1168;349.5352;0.9083
2020-08-25T18:00:00.0/2020-08-25T19:00:00.0;1.8770;0.5101;0.0657;0.4445;1.1549;0.5101;0.0657;0.4445;1.1549;0.9333
2020-08-25T19:00:00.0/2020-08-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T20:00:00.0/2020-08-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T21:00:00.0/2020-08-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T22:00:00.0/2020-08-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-25T23:00:00.0/2020-08-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T00:00:00.0/2020-08-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T01:00:00.0/2020-08-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T02:00:00.0/2020-08-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T03:00:00.0/2020-08-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T04:00:00.0/2020-08-26T05:00:00.0;15.5144;5.6239;2.0484;3.5755;43.2778;5.6239;2.0484;3.5755;43.2778;0.8250
2020-08-26T05:00:00.0/2020-08-26T06:00:00.0;202.4325;118.3657;82.2987;36.0670;505.2894;118.3657;82.2987;36.0670;505.2894;0.8417
2020-08-26T06:00:00.0/2020-08-26T07:00:00.0;433.0726;303.3915;246.8243;56.5672;753.7272;300.9412;246.0806;54.8606;751.3619;1.0000
2020-08-26T07:00:00.0/2020-08-26T08:00:00.0;645.9917;487.1821;420.3434;66.8387;866.1180;466.9447;377.9315;89.0132;787.8074;1.0000
2020-08-26T08:00:00.0/2020-08-26T09:00:00.0;826.6522;647.1595;574.7833;72.3763;926.9841;578.3430;391.6453;186.6977;628.3572;1.0000
2020-08-26T09:00:00.0/2020-08-26T10:00:00.0;962.7137;768.9645;692.7081;76.2564;959.8505;750.9272;645.2102;105.7170;893.3802;1.0000
2020-08-26T10:00:00.0/2020-08-26T11:00:00.0;1044.8749;842.7399;763.3017;79.4383;974.6968;828.5524;711.9539;116.5985;909.3049;1.0000
2020-08-26T11:00:00.0/2020-08-26T12:00:00.0;1067.5087;863.1577;782.0234;81.1343;977.4840;836.7051;693.0179;143.6872;866.2614;1.0000
2020-08-26T12:00:00.0/2020-08-26T13:00:00.0;1029.0475;828.9755;748.6720;80.3036;970.7311;825.6797;739.4025;86.2773;959.0162;1.0000
2020-08-26T13:00:00.0/2020-08-26T14:00:00.0;932.0901;742.7546;665.8887;76.8659;952.9988;742.7546;665.8887;76.8659;952.9988;1.0000
2020-08-26T14:00:00.0/2020-08-26T15:00:00.0;783.2251;610.7808;539.2012;71.5796;917.7892;610.7808;539.2012;71.5796;917.7892;1.0000
2020-08-26T15:00:00.0/2020-08-26T16:00:00.0;592.5817;443.3703;379.5415;63.8288;852.0803;443.3703;379.5415;63.8288;852.0803;1.0000
2020-08-26T16:00:00.0/2020-08-26T17:00:00.0;373.1388;255.8643;204.5229;51.3414;721.9727;255.7694;204.3451;51.4243;721.0699;1.0000
2020-08-26T17:00:00.0/2020-08-26T18:00:00.0;139.8396;75.8526;49.2018;26.6508;392.2903;73.8015;45.5597;28.2417;369.5513;0.9083
2020-08-26T18:00:00.0/2020-08-26T19:00:00.0;1.0711;0.2807;0.0308;0.2499;0.0000;0.2807;0.0308;0.2499;0.0000;0.9500
2020-08-26T19:00:00.0/2020-08-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T20:00:00.0/2020-08-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T21:00:00.0/2020-08-26T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T22:00:00.0/2020-08-26T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-26T23:00:00.0/2020-08-27T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T00:00:00.0/2020-08-27T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T01:00:00.0/2020-08-27T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T02:00:00.0/2020-08-27T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T03:00:00.0/2020-08-27T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T04:00:00.0/2020-08-27T05:00:00.0;13.8035;4.5907;1.2023;3.3884;26.4726;4.5907;1.2023;3.3884;26.4726;0.8333
2020-08-27T05:00:00.0/2020-08-27T06:00:00.0;197.8297;110.3971;69.2142;41.1829;427.6287;105.1974;56.7681;48.4293;370.4024;0.8417
2020-08-27T06:00:00.0/2020-08-27T07:00:00.0;428.7755;293.1579;224.7934;68.3646;692.4866;269.8700;169.9902;99.8798;515.6896;1.0000
2020-08-27T07:00:00.0/2020-08-27T08:00:00.0;641.8987;475.7146;392.3154;83.3992;813.6058;443.9113;318.9173;124.9940;654.9427;1.0000
2020-08-27T08:00:00.0/2020-08-27T09:00:00.0;822.6476;634.2444;541.7161;92.5283;878.2324;620.7362;512.1080;108.6282;829.7924;1.0000
2020-08-27T09:00:00.0/2020-08-27T10:00:00.0;958.6752;754.4202;656.0770;98.3432;913.3024;742.9840;627.5078;115.4763;872.5236;1.0000
2020-08-27T10:00:00.0/2020-08-27T11:00:00.0;1040.6826;826.5953;724.7015;101.8939;929.5539;763.4904;541.3419;222.1486;692.0208;1.0000
2020-08-27T11:00:00.0/2020-08-27T12:00:00.0;1063.0532;845.3833;742.0397;103.3436;931.8172;809.2743;644.1689;165.1054;808.2718;1.0000
2020-08-27T12:00:00.0/2020-08-27T13:00:00.0;1024.2371;810.1373;708.9763;101.1611;923.9919;708.5983;391.1123;317.4861;510.8869;1.0000
2020-08-27T13:00:00.0/2020-08-27T14:00:00.0;926.8573;723.6375;628.4407;95.1968;904.8541;700.5478;560.7386;139.8092;804.0970;1.0000
2020-08-27T14:00:00.0/2020-08-27T15:00:00.0;777.5313;592.0205;505.2054;86.8151;866.4808;571.7925;449.8044;121.9881;768.1129;1.0000
2020-08-27T15:00:00.0/2020-08-27T16:00:00.0;586.4198;426.4742;351.1506;75.3236;796.6704;399.4411;282.9913;116.4498;657.1658;1.0000
2020-08-27T16:00:00.0/2020-08-27T17:00:00.0;366.5335;242.3167;184.0472;58.2695;660.2434;228.3470;158.8912;69.4557;576.6058;1.0000
2020-08-27T17:00:00.0/2020-08-27T18:00:00.0;132.8459;68.0489;40.2810;27.7679;324.6159;66.3401;37.0913;29.2488;304.0540;0.9083
2020-08-27T18:00:00.0/2020-08-27T19:00:00.0;0.4776;0.1140;0.0058;0.1082;0.0000;0.1140;0.0058;0.1082;0.0000;0.9667
2020-08-27T19:00:00.0/2020-08-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T20:00:00.0/2020-08-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T21:00:00.0/2020-08-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T22:00:00.0/2020-08-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-27T23:00:00.0/2020-08-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T00:00:00.0/2020-08-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T01:00:00.0/2020-08-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T02:00:00.0/2020-08-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T03:00:00.0/2020-08-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T04:00:00.0/2020-08-28T05:00:00.0;12.1851;4.2748;1.5375;2.7372;36.3798;3.0621;0.0986;2.9635;2.3321;0.8417
2020-08-28T05:00:00.0/2020-08-28T06:00:00.0;193.2011;111.1296;77.3461;33.7835;495.4995;99.3587;52.8596;46.4991;278.1075;0.8417
2020-08-28T06:00:00.0/2020-08-28T07:00:00.0;424.4459;292.8379;237.3721;55.4658;740.2068;257.6339;152.4746;105.1593;507.4492;1.0000
2020-08-28T07:00:00.0/2020-08-28T08:00:00.0;637.7648;473.4819;406.0221;67.4599;848.2124;317.2780;110.2733;207.0046;234.7195;1.0000
2020-08-28T08:00:00.0/2020-08-28T09:00:00.0;818.5927;630.2072;555.2173;74.9899;905.1120;201.1111;17.4515;183.6596;30.8401;1.0000
2020-08-28T09:00:00.0/2020-08-28T10:00:00.0;954.5771;749.4399;670.0565;79.3834;937.2075;167.3406;0.2845;167.0561;0.4166;1.0000
2020-08-28T10:00:00.0/2020-08-28T11:00:00.0;1036.4218;821.6143;740.2396;81.3747;953.8243;196.7092;0.3784;196.3308;0.4837;1.0000
2020-08-28T11:00:00.0/2020-08-28T12:00:00.0;1058.5210;840.7986;759.0528;81.7458;957.7059;227.9161;2.4513;225.4648;3.0887;1.0000
2020-08-28T12:00:00.0/2020-08-28T13:00:00.0;1019.3435;804.8524;722.4221;82.4302;946.4203;245.9082;4.9967;240.9115;6.5045;1.0000
2020-08-28T13:00:00.0/2020-08-28T14:00:00.0;921.5370;716.5731;633.4785;83.0946;917.6850;98.0469;0.0035;98.0434;0.0048;1.0000
2020-08-28T14:00:00.0/2020-08-28T15:00:00.0;771.7480;583.5804;502.4720;81.1085;868.4195;55.2037;0.0000;55.2037;0.0000;1.0000
2020-08-28T15:00:00.0/2020-08-28T16:00:00.0;580.1688;417.3116;344.0872;73.2244;789.1638;37.6195;0.0000;37.6195;0.0000;1.0000
2020-08-28T16:00:00.0/2020-08-28T17:00:00.0;359.8420;233.6858;176.5781;57.1076;644.5403;19.1820;0.0000;19.1820;0.0000;1.0000
2020-08-28T17:00:00.0/2020-08-28T18:00:00.0;125.7713;62.3516;36.0253;26.3263;296.3987;18.5957;3.9570;14.6387;63.1210;0.9083
2020-08-28T18:00:00.0/2020-08-28T19:00:00.0;0.1415;0.0310;0.0040;0.0270;0.0000;0.0310;0.0040;0.0270;0.0000;0.9750
2020-08-28T19:00:00.0/2020-08-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T20:00:00.0/2020-08-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T21:00:00.0/2020-08-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T22:00:00.0/2020-08-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-28T23:00:00.0/2020-08-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T00:00:00.0/2020-08-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T01:00:00.0/2020-08-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T02:00:00.0/2020-08-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T03:00:00.0/2020-08-29T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T04:00:00.0/2020-08-29T05:00:00.0;10.6602;3.3358;0.7879;2.5479;18.8394;0.4343;0.0000;0.4343;0.0000;0.8500
2020-08-29T05:00:00.0/2020-08-29T06:00:00.0;188.5469;102.7889;64.7759;38.0130;415.2073;11.6684;0.0000;11.6684;0.0000;0.8417
2020-08-29T06:00:00.0/2020-08-29T07:00:00.0;420.0835;281.8201;215.2957;66.5244;678.1790;50.9971;0.0008;50.9963;0.0022;1.0000
2020-08-29T07:00:00.0/2020-08-29T08:00:00.0;633.5897;460.2223;372.5509;87.6714;783.6876;38.3187;0.0001;38.3186;0.0003;1.0000
2020-08-29T08:00:00.0/2020-08-29T09:00:00.0;814.4873;615.5989;510.7809;104.8180;837.2719;41.7239;0.0000;41.7239;0.0000;1.0000
2020-08-29T09:00:00.0/2020-08-29T10:00:00.0;950.4190;732.9662;612.0612;120.9051;860.3497;50.6785;0.0000;50.6785;0.0000;1.0000
2020-08-29T10:00:00.0/2020-08-29T11:00:00.0;1032.0919;802.4294;666.1055;136.3239;862.3647;54.3668;0.0000;54.3668;0.0000;1.0000
2020-08-29T11:00:00.0/2020-08-29T12:00:00.0;1053.9121;818.7358;669.9934;148.7424;849.4188;134.5108;0.0283;134.4825;0.0359;1.0000
2020-08-29T12:00:00.0/2020-08-29T13:00:00.0;1014.3673;781.8895;631.7016;150.1880;832.0339;194.6763;0.2675;194.4088;0.3505;1.0000
2020-08-29T13:00:00.0/2020-08-29T14:00:00.0;916.1301;694.6489;553.3781;141.2709;806.7166;125.7493;0.0483;125.7010;0.0678;1.0000
2020-08-29T14:00:00.0/2020-08-29T15:00:00.0;765.8765;562.3987;434.4995;127.8992;756.8452;139.5701;0.0543;139.5159;0.0946;1.0000
2020-08-29T15:00:00.0/2020-08-29T16:00:00.0;573.8305;397.9358;292.1494;105.7863;677.3688;104.4268;0.3189;104.1080;0.7155;1.0000
2020-08-29T16:00:00.0/2020-08-29T17:00:00.0;353.0667;218.0738;144.2035;73.8703;534.8429;125.9198;31.5553;94.3644;141.0813;1.0000
2020-08-29T17:00:00.0/2020-08-29T18:00:00.0;118.6184;54.6998;26.0576;28.6422;217.3163;43.1715;13.6226;29.5490;131.4957;0.9083
2020-08-29T18:00:00.0/2020-08-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9917
2020-08-29T19:00:00.0/2020-08-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T20:00:00.0/2020-08-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T21:00:00.0/2020-08-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T22:00:00.0/2020-08-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-29T23:00:00.0/2020-08-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T00:00:00.0/2020-08-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T01:00:00.0/2020-08-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T02:00:00.0/2020-08-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T03:00:00.0/2020-08-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T04:00:00.0/2020-08-30T05:00:00.0;9.2069;2.6919;0.4673;2.2246;11.9476;0.3591;0.0000;0.3591;0.0000;0.8667
2020-08-30T05:00:00.0/2020-08-30T06:00:00.0;183.8674;95.5557;54.1169;41.4388;349.9136;11.2642;0.0000;11.2642;0.0000;0.8417
2020-08-30T06:00:00.0/2020-08-30T07:00:00.0;415.6883;274.8279;203.0830;71.7448;643.7135;32.4062;0.0000;32.4062;0.0000;1.0000
2020-08-30T07:00:00.0/2020-08-30T08:00:00.0;629.3730;459.0688;376.8872;82.1816;797.4546;33.6055;0.0000;33.6055;0.0000;1.0000
2020-08-30T08:00:00.0/2020-08-30T09:00:00.0;810.3311;620.5654;538.5080;82.0573;887.1703;53.6550;0.0000;53.6550;0.0000;1.0000
2020-08-30T09:00:00.0/2020-08-30T10:00:00.0;946.2007;743.6860;663.3029;80.3830;936.7752;74.4621;0.0011;74.4610;0.0014;1.0000
2020-08-30T10:00:00.0/2020-08-30T11:00:00.0;1027.6932;818.5505;738.6931;79.8574;960.7883;92.5129;0.0200;92.4929;0.0265;1.0000
2020-08-30T11:00:00.0/2020-08-30T12:00:00.0;1049.2269;840.1555;762.5610;77.5945;971.5721;78.8350;0.0000;78.8350;0.0000;1.0000
2020-08-30T12:00:00.0/2020-08-30T13:00:00.0;1009.3090;806.4438;731.9515;74.4923;969.4159;252.2288;99.1388;153.0901;135.2526;1.0000
2020-08-30T13:00:00.0/2020-08-30T14:00:00.0;910.6375;720.0174;649.4681;70.5492;953.1719;608.5406;383.7410;224.7996;562.4737;1.0000
2020-08-30T14:00:00.0/2020-08-30T15:00:00.0;759.9182;588.0338;523.1501;64.8837;919.4796;210.6383;12.3779;198.2603;20.0849;1.0000
2020-08-30T15:00:00.0/2020-08-30T16:00:00.0;567.4068;421.1124;364.3392;56.7733;855.7839;153.7608;3.4467;150.3141;7.4096;1.0000
2020-08-30T16:00:00.0/2020-08-30T17:00:00.0;346.2097;234.9883;190.7310;44.2574;726.0566;104.3974;1.8707;102.5266;7.8432;1.0000
2020-08-30T17:00:00.0/2020-08-30T18:00:00.0;111.4789;59.3754;39.5863;19.7891;356.1320;47.9485;12.2617;35.6869;118.2722;0.7917
2020-08-30T18:00:00.0/2020-08-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T19:00:00.0/2020-08-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T20:00:00.0/2020-08-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T21:00:00.0/2020-08-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T22:00:00.0/2020-08-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-30T23:00:00.0/2020-08-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-31T00:00:00.0/2020-08-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-31T01:00:00.0/2020-08-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-31T02:00:00.0/2020-08-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-31T03:00:00.0/2020-08-31T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-08-31T04:00:00.0/2020-08-31T05:00:00.0;7.8891;2.7132;0.9580;1.7551;26.1343;0.9692;0.0000;0.9692;0.0000;0.8750
2020-08-31T05:00:00.0/2020-08-31T06:00:00.0;179.1625;105.7273;75.8406;29.8868;518.2762;57.5474;3.6861;53.8612;18.2389;0.8417
